RECORD_ID,RECORD_DATETIME,RECORD_URL,RECORD_TITLE,RECORD_TEXT,DOMAIN_ROOT_URL,CITY_NAME,STATE_CODE,COUNTRY_CODE,GPS_COORDINATES,AUTHOR_ID,AUTHOR_HANDLE,AUTHOR_NAME,AUTHOR_GENDER,AUTHOR_DESCRIPTION,_AUTHOR_PROFILE_URL,AUTHOR_AVATAR_URL,AUTHOR_FOLLOWERS,AUTHOR_VERIFIED_STATUS,META_TAGS,META_TAGS2,NET_PROMOTER_SCORE,OVERALL_STAR_RATING,OVERALL_SURVEY_SCORE,SOURCE_TYPE
page2-review4,"""Reviewed in the United States on August 5, 2019""",https://www.amazon.com/gp/customer-reviews/R1PHGYC4GWKCAU/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07GT9L6SQ,Not what I expected,"I added the floodlight camera a week ago before adding this one and there is a noticeable difference in the video quality in this one.The video is very choppy and low resolution compared to the floodlight camera. Its closer to my router so I don't think it is a network issue. Nevertheless, it does what it says it does. The solar option is great. My battery started at 73% when I installed it and is not up to 83% after a week of use.",,,,,,,,Melvin Cooper,,,,,,,B07GT9L6SQ,AmazonReview,,,,
page3-review0,"""Reviewed in the United States on June 30, 2019""",https://www.amazon.com/gp/customer-reviews/R1F2QZMA6K8JH0/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07Z4GHB12,An amazing refresh of the base Fire tablet at an affordable price,"Original review (June 9, 2019) and three updates placed at the end of the original review (June 10, 2019, June 14, 2019, and June 21, 2019, respectively).<br /><br />ORIGINAL REVIEW: June 9, 2019 (5/5 stars)<br />UPDATED REVIEW: June 21, 2019 (4/5 stars)<br /><br />For background information, I am a professor and a tech geek. I have used Amazon devices for around eight years now. I currently own three Kindle e-readers (Kindle Touch, Kindle Paperwhite 3rd generation, and Kindle 10). I also own four Amazon Fire tablets (2015 Fire 7 -5th generation, 2019 Fire 7 – 9th generation, 2017 Fire HD 8 - 7th generation and 2018 Fire HD 8 –8th generation) and 3 Echo devices (1st generation Echo, 2nd generation Echo Dot, and 3rd generation Echo Dot). Please note that I have traded-in some of the dated versions of the above-listed products to get upgraded versions (more on this under the “Saving Money on Purchases” section).<br /><br />This device is Amazon’s most recently refreshed (2019 – 9th generation) Fire tablet 7 inch at an outstanding price. The Fire 7 (9th generation) is definitely slightly better than the previous generation. The combination of quality and value are really tough to beat and the tablet does well overall. This is a comprehensive review, but for those looking for the bottom line, scroll down to the bottom to see some feedback on how to save money on purchasing the Fire and my final recommendations.<br /><br />Below is my summary of the “Fire 7.” I have spent the past few days playing around with the Fire, using it, and reading other online reviews about this version to ensure the comprehensiveness and accuracy of information provided in this review. For reference purposes, this Fire model was last refreshed in 2017. This review has overlaps with my review of the Fire 7 Kids Edition tablet because both of these are essentially the same tablet but to a different audience.<br /><br />-THE BOX: The Fire 7 tablet, a quick-start guide, basic safety instructions, 5W wall adapter, and a USB cord (around 3 foot or 36 inches). The item arrived sealed and packaged well.<br /><br />- AVAILABILITY: Black, Twilight Blue, Plum, and Sage are the base colors variants. Additionally, covers can be purchased for $29.99 in the same color scheme as the Fire tablet from Amazon. Personally, I wouldn’t recommend these overpriced covers. There are several other high quality and aesthetically pleasing covers that can be found on Amazon that are affordable, well rated, and function better.<br /><br />- Key things that have not changed from the prior Fire 7 model:<br />--- Display size remains the same<br />--- PPI remains the same at 171<br />--- RAM remains the same at 1 GB of RAM.<br />--- Speaker and microphone remains the same (mono speaker with built-in microphone)<br />--- Size specifications remain the same<br />--- Warranty remains the same (90-day limited warranty)<br /><br />- Summary of key aspects (listed in order of importance) that have changed in this version (Fire 7: 2019: 9th generation) from prior generation Fire 7 tablet (2017: 7th generation). For the below comparison, the new version will be listed as Fire 2019 and the previous model as Fire 2017.<br />---  Fire 2019: Increased storage options (16 GB or 32 GB) as compared to prior version Fire 2017 (8 GB or 16 GB).<br />--- Battery life has declined to 7 hours (1-hour reduction) from prior version.<br />--- Charge time has decreased from 6 hours (Fire 2017) to 4 hours (Fire 2019). This is a major plus because it would take forever to charge these tablets). Again, please note that this claim (regarding charging time) holds true only if an Amazon wall outlet is used. The tablet usually notifies you when you are using a non-compatible wall outlet and cable. I have tested charging speeds on third-party wall ports and noticed a substantial increase in charging time as compared to using an Amazon wall outlet. So, ideally, consumers should use only the Amazon wall outlet for fast charging.<br />--- The new processor based on specs provided by Amazon to developers Fire 7 2019 [Quad-Core ARM Cortex-A53 (1.3 GHz)] vs. Fire 7 2017 [Quad-Core ARM Cortex-A7 (1.3 GHz)] is a bit faster. Again, this is my initial assessment. This would require additional testing and I will put in these numbers at a later time when they become available.<br />--- Camera quality has improved 2 MP front and rear-facing cameras with 720p HD video recording as compared to the prior version.<br />--- Slight decrease in weight (0.3 oz/9 grams)<br />--- Light sensor added (mentioned in developer information page).<br />--- Three new colors added (Twilight Blue, Plum, and Sage) in addition to Black.<br /><br />- Technical specs and other details:<br />--- Size: 7.6” x 4.5” x 0.4” (192 x 115 x 9.6 mm).<br />--- 171 pixel per inch (PPI) with IPS display technology and advanced polarizing filter. This basically means that there is a bright display with vivid colors and whiter whites for a great viewing experience from all angles.<br />--- 7-inch screen, 1024 x 600 resolution with SD video playback<br />--- Internal Storage: 16 or 32 GB<br />--- External Storage: expandable storage using MicroSD card for up to 512 GB + unlimited cloud storage for Amazon digital content purchases.<br />--- Weight: 10.1 oz/286 grams<br />--- Amazon’s digital assistant: Hands-free Alexa enabled. This option basically converts the device into a stand-alone device that can do multiple functions. For instance, if you are cooking and want help, you can ask Alexa to pull up the instructions for “Mashed Potatoes” and it will do so.<br />--- Warranty and Service: 90-day limited warranty and service included. U.S. customers can purchase an extended warranty for 1, 2 or 3 years (though I might not personally recommend this for such an affordable product like the Fire 7)<br />--- Camera: 2MP VGA front-facing camera and rear-facing HD camera<br />--- Sensors: Accelerometer and light sensor<br />--- Battery life: Up to 7 hours of battery life<br />--- Fully charges in 4 hours (if Amazon wall outlet is used)<br />--- Single-antenna dual-band Wi-Fi. Uses 802.11a/b/g/n with WEP, WPA, and WPA2 security using password authentication.  No support offered to connect to ad-hoc (or peer-to-peer) Wi-Fi networks.<br />--- Bluetooth 4.1 LE<br />--- Ports: USB 2.0 (micro-B connector) to connect to the computer or for charging the device with the included power adapter; MicroSDXC slot for external storage, and 3.5 mm stereo jack and integrated speaker.<br /><br />- Some limitations (to be expected because of this tablet being sold at a bargain price and also being the base model of the Fire series):<br />--- No HD video viewing available<br />--- Camera specs are sub-par as compared to other costlier tablets (again this might sound oxymoronic...but just pointing it out)<br />--- Max volume is below average (because of the mono-speaker)<br />--- Sound quality is average<br />--- Amazon’s ecosystem is not as massive compared to the Google Play Store and Apple Play Store.<br />--- Amazon’s Silk browser is not as intuitive and user-friendly as more prominent competitors (Google Chrome, Internet Explorer, etc.).<br />--- Some reviewers have claimed that the external storage (MicroSDXC card) is not as responsive as the internal storage (this is not something I have experienced).<br />--- Because of concerns dealing with volume and sound quality using this model for listening to music, or watching TV shows, movies, etc. might require headphones or a speaker.<br /><br />-Fire 7: 2019 Tablet Kids edition: Please note that Amazon has updated their Fire 7 Kids Edition too. Since, this is for a different audience, I will not deal with it in this review.<br /><br />- Comparison between Fire 7 (this version – 2019 release) and Fire HD 8 (2018 release – mid-tier model):<br />--- Charge time: Fire HD 8 (6 hours) vs. Fire 7 (4 hours)<br />--- Display Size: Fire HD 8 (8 inches) vs. Fire 7 (7 inches)<br />--- Video playback: Fire HD 8 (HD video playback) vs. Fire 7 (SD video playback)<br />--- Resolution: Fire HD 8 (1280 * 800; 189 PPI) vs. Fire 7 (1024 *600; 171 PPI)<br />--- RAM: Fire HD 8 (1.5 GB RAM) vs. Fire 7 (1 GB RAM)<br />--- Battery life: Fire HD 8 (10 hours) vs. Fire 7 (7 hours),<br />--- Speaker: Fire HD 8 (Dolby Atmos, dual stereo speakers) vs. Fire 7 (Mono speaker)<br />--- Weight: Fire HD 8 (12.8 oz, 363 g) vs. Fire 7 (10.1 oz, 286 g)<br />--- Expandable Storage (internal storage remains same): Fire HD 8 (expandable by to 400 GB) vs. Fire 7 (expandable by up to 512 GB).<br />--- Colors: Fire HD 8 (Black, Marine Blue, Punch Red, Canary Yellow) vs.. Fire 7 (Black, Twilight Blue, Plum, Sage)<br />--- Cost: Fire HD 8 (16 GB - $79.99; 32 GB - $109.99) vs. Fire HD 7 (16 GB - $49.99; 32 GB - $69.99)<br />--- Multi-touch: Fire HD 8 (10-point) vs. Fire 7 (5-point)<br />--- Processors, software version, and cameras remain the same on both units.<br /><br />- Comparison between Fire 7 (this version – 2019 release) and Fire HD 10 (2017 release – mid-tier model):<br />--- Charge time: Fire HD 10 (5 hours) vs. Fire 7 (4 hours)<br />--- Display Size: Fire HD 10 (10.1 inches) vs. Fire 7 (7 inches)<br />--- Video playback: Fire HD 10 (HD video playback; 1080p HD resolution) vs. Fire 7 (SD video playback)<br />--- Resolution: Fire HD 10 (1920 * 1200; 224 PPI) vs. Fire 7 (1024 *600; 171 PPI)<br />--- Processor: Fire HD 10 [2xARM Cortex-A72 (1.8 GHz), 2xARM Cortex-A53 (1.4 GHz)] vs. Fire 7 inch (ARM Cortex-A53 Quad-Core 1.3 GHz) (basically Fire HD 10 would be substantially faster than either the Fire 7 or Fire HD 8)<br />--- RAM: Fire HD 10 (2 GB RAM) vs. Fire 7 (1 GB RAM)<br />--- Battery life: Fire HD 10 (10 hours) vs. Fire 7 (7 hours),<br />--- Speaker: Fire HD 10 (Dolby Atmos, dual stereo speakers) vs. Fire 7 (Mono speaker)<br />--- Camera: Fire HD 10 (0.3 MP front-facing and 2 MP rear-facing camera) vs. Fire 7 (2 MP front-facing and rear-facing camera)<br />--- Weight: Fire HD 10 (17.7 oz, 500 g) vs. Fire 7 (10.1 oz, 286 g)<br />--- Internal Storage: Fire HD 10 [32 GB (25.4 GB available to user) or 64 GB (54.1 GB available to user)] vs. Fire 7 [(internal storage remains same - 16 GB (9.4 GB available to user) or 32 GB (23.6 GB available to user)]<br />--- Expandable Storage: Fire HD 10 (expandable by to 256 GB) vs. Fire 7 (expandable by up to 512 GB).<br />--- Colors: Fire HD 10 (Black, Marine Blue, Punch Red) vs.. Fire 7 (Black, Twilight Blue, Plum, Sage)<br />--- Cost: Fire HD 10 (32 GB - $149.99; 32 GB - $189.99) vs. Fire 7 (16 GB - $49.99; 32 GB - $69.99)<br />--- Multi-touch: Fire HD 10 (10-point) vs. Fire 7 (5-point)<br /><br />** If you are considering buying the Fire HD 10, I would wait on it as there is a high probability that this model will be refreshed this year as the last update was in 2017 (Amazon seems to follow a 2-year refresh cycle though this is not always the case).<br /><br />- Some useful features on Fire Tablets (not a comprehensive list)<br />--- Accessibility: “VoiceView and Screen Magnifier enable access to the vast majority of Fire tablet features. VoiceView features text-to-speech voice. Fire OS 5 also includes system wide closed caption settings, adjustable font sizes up to 50% larger, and a variety of book reading text adjustments such as adjustable colors and text spacing. Also includes adjustable font sizes/color, and built-in Oxford dictionary.”<br />--- Surfing the web using Amazon’s web browser - Silk<br />--- Watching movies, TV shows and listening to music.<br />--- Ability to read Kindle books.<br />--- Ability to read the news using Washington Times<br />--- Other apps (games, educational tools, etc. available in Amazon’s app store) plus several prominent apps included like YouTube, Facebook, Twitter, etc.<br />--- Ability to get set-up email apps, calendar, etc.<br />--- Ability to play games that can be downloaded from the app store.<br /><br />- Testing:<br />Wi-Fi: I was able to connect to the Wi-Fi network without any technical difficulties. The process was pretty straightforward.<br /><br />- Saving money on purchasing the Fire:<br />--- For users who want more storage, I would strongly recommend getting the Fire 7 (16 GB) and then purchasing a microSD card as opposed to getting the costlier Fire 7 (32 GB tablet). For context, users can get a 64 GB microSD card for around $12 (users might be able to get a cheaper microSD card on Amazon prime day) on Amazon which is cheaper than paying an additional $20 for Fire 7 32 GB. Additionally, the user gets more storage by getting a microSD card.<br />--- The initial purchase with a promo discount entitles the user to a ($10 app store credit value), so you are essentially paying $ 39.99 for the 16 GB Fire 7 tablet.<br />--- The cost for the 16 GB Fire 7 will be $49.99 (with special offers) or 32 GB Fire 7 for $69.99 (with special offers). Customers can disable special offers later by paying $20 if they purchase the Fire with special offers. Personally, I would recommend going the route of getting the special offers and then disabling it. The special offers only appear when the Kindle is locked/asleep and are non-intrusive. I have 6 devices, all of which have special offers and have never had an issue. However, if the user does not like the special offers, you can purchase the Fire with special offers and then remove the special offers..<br />--- You can easily trade-in your prior Fire for Amazon credit (for $5-$15 depending on version and condition), which also entitles them to receive an additional 25% discount towards their new Fire.<br />--- As previously mentioned, I would recommend avoiding purchasing extended warranty on this item.<br />--- My recommendation would be to purchase this item during a sale event (for instance, Amazon Prime day is coming up in July). The customer can get this tablet for around $20 off during Prime day (based on prior sales analysis), and then stack the trade-in price and the 25% discount to get this item for a minimal cost (maybe you can snag it for $20 in total or lesser if everything is applied correctly). However, one thing to keep in mind is that Amazon might decide to remove the trade-in gift card and 25% discount at any point.<br /><br />-Quality comment: Some customers have critiqued the prior version (Fire 7: 2017) for lack of long-term quality. Again, please remember that this product is sold for $49.99 and goes on sale for around $ 29.99. How much more can one expect for a product this affordable? I have used my prior Fire 7 (2015) for 4 years without any issues (Honestly, I am surprised it lasted this long). Additionally, it definitely is more durable than my iPad. Additionally, with the immense technological breakthroughs occurring at lightening speed, any tablet will be obsolete in a few years. So, it might be logically better to get an affordable average end tablet than investing in a high end one (unless you need a high-end one for your specific use).<br /><br />- Conclusion:<br />To sum up my review, this is the basic Amazon Fire 7 tablet. No bells and whistles, but it does the job. Limitations include sound quality, volume quality, and potential issues with MicroSDXC Card access, and basic app store.  Updates worth noting in this version include the new color options, a slight decrease in weight, increase in storage (internal and external), slightly faster processor, slightly improved cameras, and slight decrease in battery life (though this might be a more accurate representation of the life of the battery). The bottom line is that if you are looking to get a super affordable tablet that is well-rated, small, lightweight, and can complete most of the basic and some intermediate tasks along with basic entertainment, then this Fire tablet is the way to go. So, I am giving it 5/5 stars in spite of its limitations because it is really hard (if not impossible) to find a better deal at this price point.<br /><br />- UPDATE # 1 (June 10, 2019): Fire HD 8<br />I would personally recommend the Fire HD 8 (mid-tier model) as opposed to this Fire 7 (the model reviewed) for a few more dollars. This can be purchased after following the cost-saving suggestions previously listed. My reasons are several and include: the 8 inch screen (as compared to 7 inches), higher resolution (189 PPI vs. 171 PPI), increased RAM (1.5 GB vs. 1 GB), battery life (10 hours vs. 7 hours), and the feature I appreciate the most - Dolby Atmos, dual stereo speakers (which can make a world of difference while watching or listening to something). I own both the 7 and the 8 inch, and there is a spectacular difference in sound quality and volume between the two. Besides, most phones now have an average screen size of around 5.5 inches (many companies are moving towards a 6 inches average). So, having a 7-inch tablet might not per se make a major difference for customers because it is similar in size to their phone (unless they want to use this device as a back-up device to prevent wear and tear on their phone). Additionally, since charging takes a substantial amount of time, I would rather have a tablet with longer battery life (Fire HD 8) than shorter (Fire 7). However, please note that the last argument cuts both ways as the new Fire 7 (4 hours) charges quicker as compared to the Fire HD 8 (6 hours).<br /><br />- UPDATE # 2 (June 15, 2019): Amazon FreeTime Unlimited<br />- Amazon FreeTime Unlimited ($2.99/month after free subscription period)<br />--- Amazon FreeTime Unlimited is a subscription that offers over “20,000 books, movies, TV shows, apps and games for kids 3-12. Age Filters ensure kids see age-appropriate content. Parents can add content to kids' profiles to give them more access to apps and games.” “In FreeTime, kids do not have access to social media or Alexa. In-app purchases require parent approval. Parents can exit FreeTime using a passcode.” Another unique feature is Amazon’s FreeTime Unlimited in Spanish!<br />--- Parents also have the option “to set educational goals and curfews (using FreeTime Unlimited), and manage content for up to 4 child profiles (option given during initial set-up of the tablet) with easy-to-use parental controls.”<br />--- Generally speaking - FreeTime Unlimited offers unbeatable value – I mean where else on earth can you get kid-friendly and generally holistic content for $2.99/month (after trial subscription ends).<br />*FreeTime unlimited has several nifty features that I cannot cover because of space limitations. Parents have a lot of flexibility in choosing and curating content for children, permitting downloads, and even setting the tablet to turn-off after a preset amount of use or at a set time and turn on at a set time.<br /><br />UPDATE # 3 (June 21, 2019):  Battery Life and Software<br />Some customers have complained about the low and unpredictable battery life for this new device. I have experienced occasional battery fluctuations (my prior Fire seemed to have better battery life). So, I am docking a star. Some other reviewers have also experienced overheating of this device. Other than the occasional overheating that occur in all devices (when complex programs/apps are used for an extended period of time), I haven’t experienced anything major until now. Additionally, some customers have also complained about the new Fire OS causing problems. I have experienced occasional staggering of the OS and app closures but nothing major as described by other reviewers. I will continue my testing to see if other issues surface but just wanted to give a heads-up to customers so they are prepared in case they experience any issues in the future and want to contact Amazon about it.<br /><br />Please also note several resources were used in the compilation of this review but most of this review was based on my personal testing of the product.<br /><br />Whenever I make any purchase, I try to do a thorough and accurate job with the review. My reviews are my honest and comprehensive assessment of the product. I always post future updates and corrections based on new information if deemed necessary. Additionally, I always include photos of products to verify both that I purchased this product and to back up appropriate claims in the review. If you have any feedback or questions or corrections, leave a note in the comments section. Thank you!",,,,,,,,Professor Nishanth,,,,,,,B07Z4GHB12,AmazonReview,,,,
page3-review5,"""Reviewed in the United States on August 12, 2019""",https://www.amazon.com/gp/customer-reviews/R1LSEQPX93JG8Y/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07GT9L6SQ,works just like brand new,"This is my second ring camera. While they are not perfect, we are happy with them for the most part. Still some slight lagging but may just be our internet provider. Literally can not tell the difference between the one we bout brand new and the refurbished. Liked the savings buying refurbished.",,,,,,,,Amazon Customer,,,,,,,B07GT9L6SQ,AmazonReview,,,,
page3-review1,"""Reviewed in the United States on June 10, 2019""",https://www.amazon.com/gp/customer-reviews/R2ZOYHCD2NFNVH/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07Z4GHB12,I can finally recommend the Fire 7,"I having been buying the smaller Fire tablets (7 inch) since the beginning and I can now recommend to buy this tablet. I have other sized Fire tablets (8 Inch) and a new ipad, plus the new Kindle paper white, but the Fire 7 is my go to tablet. What I use it for. Prime Video, Hulu, Netflix, Youtube.  Kindle reader for books and bible. Audible books from audible. Podcasts (stitcher). Comixology for comics (old school Marvel fan!). Instagram (I do not use facebook). Home automation with Alexa (control of my lights, ring alarm, alarms, and basic questions) works great both hands free as well as pressing the home button.  I also play light games on it, Word search, Temple run, Angry Birds series of games, Yahtzee, Subway Surfer, Crossy Roads, and a few others.  I also listen to Amazon prime music (Apple music does not work on this device).  I mainly use my Apple air buds when watching and listening and it sounds fantastic.  Picture quality is great.  This is a snappy little tablet and my favorite size.  It feels good in the hand with the solid plastic build (compared to the Fire 8 inch, which feels more ""cheap""). It is a great tablet to use while lying in bed, which is mainly when I use it (ipad 9.7 is to heavy). I feel that Amazon finally got it right with this new 2019 version. The previous versions are painfully slow to load anything, and that is why I never would recommend them especially for a child.  These new tablets are so much better, my wife wants one, and I will be buying them for my kids, something I would not even consider before, because of the frustration of the slowness (and the reason my kids took over the ipad and iphones in the first place).  As you can see this is a consumption device, meant for fun..not a computer or workhorse.  I should mention you can check email and use the tablet for video chatting and dropping in on other echo devices which works really well and my kids have fun using it, I should also mention that I am a Prime member and take advantage of the Prime photo storage, which any picture that I take on my iphone, pops up on my Fire Tablet. I should also mention why I use this for reading more than my paper white, it is because I like the ""page curl effect"" and the way it highlights my passages on books (I still use my paper white..but this is just a preference). The only reason I gave this 4 stars instead of 5 is because of the 2mp camera (which I do not use much) and the battery life, which is actually not bad, but Amazon asked for a ""star"" rating on those two features as well as tablet as a whole.  At $50 you can not go wrong. Plus if you have a previous version, just trade it in. I got $10 knocked off and an additional 20% savings. I think I paid about $33.  I will be trading in my 8 inch Fire for this size as well.  Great little tablet!",,,,,,,,Rick,,,,,,,B07Z4GHB12,AmazonReview,,,,
page3-review6,"""Reviewed in the United States on August 25, 2019""",https://www.amazon.com/gp/customer-reviews/RJ8J9DKM6EGV2/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07GT9L6SQ,"Works great, but missing a pretty important part.","Sounds like I’m not the only one that didn’t receive all the parts. Contacted Ring. Very quick, very nice, but sent me the wrong parts twice(at no charge), even after I sent pictures of exactly what I needed. It was the clamp that holds the camera in place. After the second time, I just went to the hardware store and bought an adjustable plumbing ring. Worked like a charm.",,,,,,,,Amazon Customer,,,,,,,B07GT9L6SQ,AmazonReview,,,,
page3-review2,"""Reviewed in the United States on June 11, 2019""",https://www.amazon.com/gp/customer-reviews/R2OE9RAMKB0L8Y/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07Z4GHB12,Seemed like it was possessed.,"This kindle worked well for a few hours and then all of a sudden it started to search the internet on it's own.  This is for my 8 year old daughter because her old kindle was not working.  This kindle really scared my child.  She would play a game and something would control the game.  We would watch it change the settings on it's own and move from ap to ap.  When the kindle was locked something kept trying to access my contacts, and unlock my kindle!!  It would change the time and change to a different alarm.  I contacted amazon and they were not helpful, because nothing worked..  I had to factory restart it twice and it kept going back to controling itself on it's own.  Finally I just had to return it because it because there was no way to use it.  Amazon needs to make a product that works.",,,,,,,,C. S,,,,,,,B07Z4GHB12,AmazonReview,,,,
page 4,7/21/2020 17:43,https://www.amazon.com/dp/B076JKHDQT/ref=ods_dabb_B076JKHDQT_productInfo,Ring Rechargeable Battery Pack,,,,,,,,,,,,,,,,B076JKHDQT,AmazonReview,,,,
page3-review7,"""Reviewed in the United States on August 6, 2019""",https://www.amazon.com/gp/customer-reviews/R6FE1SQXRGCT8/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07GT9L6SQ,Great price for a spotlight cam.,"It may be refurbished, but works and looks great. It does not have the user configurable detection zones like the doorbell or stick up cams. You have to guess at how far out you are setting the detection zones, then walk through them to see where they trigger. It does have a very good picture.",,,,,,,,Ken,,,,,,,B07GT9L6SQ,AmazonReview,,,,
page3-review3,"""Reviewed in the United States on September 16, 2019""",https://www.amazon.com/gp/customer-reviews/R2G1BNAW4X1A9V/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07Z4GHB12,Questionable battery life,Good budget tablet but the battery drains continuously when idle at a fast rate (10% daily),,,,,,,,Fast Unboxer,,,,,,,B07Z4GHB12,AmazonReview,,,,
page4-review0,"""Reviewed in the United States on May 21, 2018""",https://www.amazon.com/gp/customer-reviews/R3VQN4LAHS6GGL/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B076JKHDQT,A must have for those using battery power,"For those of you relying on battery power for your Ring doorbell, this is a must! These batteries take all day to fully charge (7 hours or so), so having a charged spare on hand will get your Ring doorbell up and running again quickly. A USB charge cable comes with this battery.",,,,,,,,Debbie&#39;s Themes,,,,,,,B076JKHDQT,AmazonReview,,,,
page4-review4,"""Reviewed in the United States on June 10, 2019""",https://www.amazon.com/gp/customer-reviews/R2V8YQPT1J1QWT/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B07Z4GHB12,Don't get if you want things like Google play,"I'm not a fan. It doesn't hold an internet connection well AT ALL and I hate how limited the device is. I'm sure it's mostly my fault for not reading that the fire tablets are only exclusive to Amazon apps so you can't use any apps from Google play or anything, but in the part of the description I read it said games. I didn't realize it didn't include Google play games. Unfortunately that was my reason for getting a tablet, so I will be returning mine and getting something with Google play services. If you are okay with only watching movies, TV and reading, this may be okay for you. Not sure about the internet connection though, my boyfriend's tablet (Lenovo) doesn't do that.",,,,,,,,Cassie,,,,,,,B07Z4GHB12,AmazonReview,,,,
page4-review1,"""Reviewed in the United States on August 9, 2018""",https://www.amazon.com/gp/customer-reviews/R1YQPU188ZRYO3/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&amp;ASIN=B076JKHDQT,Second battery a must have,Bought an extra battery works great just like the one that came with the ring doorbell 2. Extra battery on hand is the best way to go after I wasted  time and money with the so called solar chargers advertised for the ring doorbell 2 they are 100% worthless speaking from experience.,,,,,,,,mbg,,,,,,,B076JKHDQT,AmazonReview,,,,
