RECORD_ID,RECORD_DATETIME,RECORD_URL,RECORD_TITLE,RECORD_TEXT,DOMAIN_ROOT_URL,CITY_NAME,STATE_CODE,COUNTRY_CODE,GPS_COORDINATES,AUTHOR_ID,AUTHOR_HANDLE,AUTHOR_NAME,AUTHOR_GENDER,AUTHOR_DESCRIPTION,_AUTHOR_PROFILE_URL,AUTHOR_AVATAR_URL,AUTHOR_FOLLOWERS,AUTHOR_VERIFIED_STATUS,META_TAGS,META_TAGS2,NET_PROMOTER_SCORE,OVERALL_STAR_RATING,OVERALL_SURVEY_SCORE,SOURCE_TYPE
"page1-review4","2020/07/19 21:12:21","https://nlp.netbase.com/sentiment?languageTag=en&mode=index&syntax=twitter&text=I+added+the+floodlight+camera+a+week+ago+before+adding+this+one+and+there+is+a+noticeable+difference+in+the+video+quality+in+this+one.The+video+is+very+choppy+and+low+resolution+compared+to+the+floodlight+camera.+Its+closer+to+my+router+so+I+don%27t+think+it+is+a+network+issue.+Nevertheless%2C+it+does+what+it+says+it+does.+The+solar+option+is+great.+My+battery+started+at+73%25+when+I+installed+it+and+is+not+up+to+83%25+after+a+week+of+use.","Not what I expected","I added the floodlight camera a week ago before adding this one and there is a noticeable difference in the video quality in this one.The video is very choppy and low resolution compared to the floodlight camera. Its closer to my router so I don't think it is a network issue. Nevertheless, it does what it says it does. The solar option is great. My battery started at 73% when I installed it and is not up to 83% after a week of use.","","","","","","","","Melvin Cooper","","","","","","","B07GT9L6SQ","AmazonReview","","","",""
"page1-review0","2020/07/19 21:12:22","https://nlp.netbase.com/sentiment?languageTag=en&mode=index&syntax=twitter&text=tldr%3B+a+great+bulb+to+provide+color+lighting+without+adding+yet+another+hub.%3Cbr+%2F%3E%3Cbr+%2F%3EOver+the+last+few+months+I+have+been+looking+for+a+way+to+bring+smart+home+color+lighting+into+my+household.+I+have+a+SmartThings+Hub%2C+and+I+wanted+to+add+any+lighting+that+I+brought+into+the+house+to+that+hub.+I+have+a+strong+tech+background%2C+so+I+did+a+lot+of+research+into+solutions+that+required+little+work%2C+and+some+that+were+hacking+together+different+smart+home+products+and+services.%3Cbr+%2F%3E%3Cbr+%2F%3EPhilips+Hue+bulbs+were+expensive%2C+and+required+a+proprietary+hubs+for+the+best+quality.+Sylvania+bulbs+appeared+to+have+a+50-50+shot+of+being+good%2C+or+total+garbage.+I+was+about+to+give+up+and+buy+into+the+Philips+bulbs%2C+until+I+saw+that+Sengled+finally+released+color+bulbs.+I+had+already+bought+several+light+bulbs+from+Sengled%2C+and+found+that+they+were+all+of+good+quality.+I+usually+don%27t+buy+things+with+many+reviews%2C+but+I+decided+to+give+this+one+a+chance.%3Cbr+%2F%3E%3Cbr+%2F%3EI+purchased+one+bulb+to+test.+I+p","Hue Finally Has Competition","tldr; a great bulb to provide color lighting without adding yet another hub.<br /><br />Over the last few months I have been looking for a way to bring smart home color lighting into my household. I have a SmartThings Hub, and I wanted to add any lighting that I brought into the house to that hub. I have a strong tech background, so I did a lot of research into solutions that required little work, and some that were hacking together different smart home products and services.<br /><br />Philips Hue bulbs were expensive, and required a proprietary hubs for the best quality. Sylvania bulbs appeared to have a 50-50 shot of being good, or total garbage. I was about to give up and buy into the Philips bulbs, until I saw that Sengled finally released color bulbs. I had already bought several light bulbs from Sengled, and found that they were all of good quality. I usually don't buy things with many reviews, but I decided to give this one a chance.<br /><br />I purchased one bulb to test. I purchased another bold because the first one looked great. I imagine that I will be buying many more in the coming months.<br /><br />The color quality is good, the brightness is excellent, and the setup was quick and painless. I have single bulb fixtures in my hallway that I wanted to be able to turn them daylight white during the day, a soft white at night, and gradually bring them to a dim red in the late night. These have fit that role perfectly, and bring just as strong of light to the hallway as the old standard bulbs did.<br /><br />My only complaint about these is that their integration with Alexa through SmartThings is not exactly perfect when it comes to choosing some colors (e.g., &#34;Alexa, hallway lights to red&#34; gives me pink). Don't let that scare you away, though-- the colors adjust correctly through SmartThings, displaying a great range of colors, and I have been able to program them into scenes perfectly.<br /><br />If it were not for the price, I would quickly order several of these and replace many of the white and soft light smart bulbs that I have in the house with these. For now, I'm happy to occasionally bring a new one into the house--which reminds me to go ahead and buy another one now.<br /><br />Another great product from Sengled. Keep up the good work, guys.","","","","","","","","Amazon Customer","","","","","","","B079ZLHQM9","AmazonReview","","","",""
"page1-review5","2020/07/19 21:12:22","https://nlp.netbase.com/sentiment?languageTag=en&mode=index&syntax=twitter&text=This+is+my+second+ring+camera.+While+they+are+not+perfect%2C+we+are+happy+with+them+for+the+most+part.+Still+some+slight+lagging+but+may+just+be+our+internet+provider.+Literally+can+not+tell+the+difference+between+the+one+we+bout+brand+new+and+the+refurbished.+Liked+the+savings+buying+refurbished.","works just like brand new","This is my second ring camera. While they are not perfect, we are happy with them for the most part. Still some slight lagging but may just be our internet provider. Literally can not tell the difference between the one we bout brand new and the refurbished. Liked the savings buying refurbished.","","","","","","","","Amazon Customer","","","","","","","B07GT9L6SQ","AmazonReview","","","",""

"page1-review6","2020/07/19 21:12:23","https://nlp.netbase.com/sentiment?languageTag=en&mode=index&syntax=twitter&text=Sounds+like+I%E2%80%99m+not+the+only+one+that+didn%E2%80%99t+receive+all+the+parts.+Contacted+Ring.+Very+quick%2C+very+nice%2C+but+sent+me+the+wrong+parts+twice%28at+no+charge%29%2C+even+after+I+sent+pictures+of+exactly+what+I+needed.+It+was+the+clamp+that+holds+the+camera+in+place.+After+the+second+time%2C+I+just+went+to+the+hardware+store+and+bought+an+adjustable+plumbing+ring.+Worked+like+a+charm.","Works great, but missing a pretty important part.","Sounds like I’m not the only one that didn’t receive all the parts. Contacted Ring. Very quick, very nice, but sent me the wrong parts twice(at no charge), even after I sent pictures of exactly what I needed. It was the clamp that holds the camera in place. After the second time, I just went to the hardware store and bought an adjustable plumbing ring. Worked like a charm.","","","","","","","","Amazon Customer","","","","","","","B07GT9L6SQ","AmazonReview","","","",""
"page1-review2","2020/07/19 21:12:24","https://nlp.netbase.com/sentiment?languageTag=en&mode=index&syntax=twitter&text=I+nearly+gave+these+three+stars+until+I+played+around+with+them+some+more.+initially+I+didnt+think+these+were+bright+enough%2C+more+of+a+novelty+and+the+light+you+see+standing+in+a+funeral+home.+That+is+until+I+realized+the+highest+setting+was+not+the+brightest+setting.+The+brightest+setting+is+actually+the+middle+%22Neutral%22+setting+on+the+low+end+of+white+and+brightness+at+100%25.+The+Daylight+setting+is+not+the+brightest+setting.+Edison+and+Warm+settings+are+what+I+will+call+the+%22Funeral+Home+Lighting%22+settings.+The+Daylight+setting+is+not+brights+just+%22whiter%22+and+the+Cool+setting+is+similar+to+the+Daylight+setting+except+slightly+whiter.+For+the+brightest+white+light+%22Neutral%22+and+100%25+brightness+is+the+maximum+bright+setting.%3Cbr+%2F%3E%3Cbr+%2F%3EThe+App+installed+with+no+problems%2C+I+have+had+no+ads+at+all.%3Cbr+%2F%3EThe+hub+connected+right+up+to+my+router+with+zero+problems+and+recognized+both+bulbs+with+no+problems.%3Cbr+%2F%3EThe+App+is+extremely+simple+to+use.%3Cbr+%2F%3E%3Cbr+%2F%3EThese+do+work+from+anywhere.+To","These deserve a five star review. (Edited for two more purchased)","I nearly gave these three stars until I played around with them some more. initially I didnt think these were bright enough, more of a novelty and the light you see standing in a funeral home. That is until I realized the highest setting was not the brightest setting. The brightest setting is actually the middle ""Neutral"" setting on the low end of white and brightness at 100%. The Daylight setting is not the brightest setting. Edison and Warm settings are what I will call the ""Funeral Home Lighting"" settings. The Daylight setting is not brights just ""whiter"" and the Cool setting is similar to the Daylight setting except slightly whiter. For the brightest white light ""Neutral"" and 100% brightness is the maximum bright setting.<br /><br />The App installed with no problems, I have had no ads at all.<br />The hub connected right up to my router with zero problems and recognized both bulbs with no problems.<br />The App is extremely simple to use.<br /><br />These do work from anywhere. Today while 30 miles from the House I wanted to test them and pulled into a parking lot, started changing colors, turning them on and off with the All On and All Off button then on and off individually, changing color, brightness and other settings.<br /><br />Just as expected my wife called and wanted to know if I was messing with her or was their something wrong with the lights.<br /><br />Nothing wrong with the lights, worked exactly as intended.<br /><br />Edit: I have now purchased four of these and intend to purchase more. These solved a problem we had on our front porch. Being retired military and living around a lot of retired military, everyone around here supprts the Greenlight a Vet Campaign. The wife wanted a green light on the front porch foyer. We have two lights a foyer light and a wall light. We had a green LED liht on the wall and a white light in the foyer. Because the two are connected when we turned off the white light, no green light for the Greenlight A Vet campaign. Now we have the Green LED Light on the wall and one of these in the foyer. We can keep them both on and if we need white light its as simple as changing the green light on the foyer to white and the green LED on the wall stays on. So we now have two green lights and white whenever we want or need it.<br /><br />Another problem solved was leaving for the day and coming home at night, especially in our back entrance. We come in the back entrance as it is closest to the parking area. The light switch for the hall is halfway across the room. Don't have to worry about it any longer with this light, we simply turn it on as we are pulling up.<br /><br />Another solved problem was the mechanical timer. We kept a mechanical timer on one of the living room lights in case we were not home it would turn the lights on and off. Now we just turn the lights on and off from wherever we are, change colors, change brightness, no one would have any idea if we were home or not.<br /><br />Although the Sengled App works fine, Sengled is now part of the Samsung SmartThings App and there is a lot less navigating through the screens to manage the lights and a SmarThings hub is not needed .  It is a matter of clicking one button to turn lights on and off and two clicks to adjust color and brightness.<br /><br />Ill just call it what it is, a ten star product at 1/3rd and even less than the price of other LED remote adjustable bulbs.  I have not had a single problem with them.<br /><br />One thing I will mention that people need to be aware of. The bar code to activate the light through you phone is on the bulb, not on the little card inside the box. Although I have a 20 foot extendable light bulb stick so I dont have to climb up on a ladder to replace bulbs, some people might and after installing one of these in my foyer ceiling lamp I had to remove it to scan in the bulb because I thought the bar code was on the card. That is a bar code for the website. so scan it in prior to installing if it is someplace hard to get to.","","","","","","","","Soldat_1958","","","","","","","B079ZLHQM9","AmazonReview","","","",""
"page 1","2020/07/19 21:12:25","https://www.amazon.com/dp/B076JKHDQT/ref=ods_dabb_B076JKHDQT_productInfo","Ring Rechargeable Battery Pack","","","","","","","","","","","","","","","","B076JKHDQT","AmazonReview","","","",""
"page1-review7","2020/07/19 21:12:25","https://nlp.netbase.com/sentiment?languageTag=en&mode=index&syntax=twitter&text=It+may+be+refurbished%2C+but+works+and+looks+great.+It+does+not+have+the+user+configurable+detection+zones+like+the+doorbell+or+stick+up+cams.+You+have+to+guess+at+how+far+out+you+are+setting+the+detection+zones%2C+then+walk+through+them+to+see+where+they+trigger.+It+does+have+a+very+good+picture.","Great price for a spotlight cam.","It may be refurbished, but works and looks great. It does not have the user configurable detection zones like the doorbell or stick up cams. You have to guess at how far out you are setting the detection zones, then walk through them to see where they trigger. It does have a very good picture.","","","","","","","","Ken","","","","","","","B07GT9L6SQ","AmazonReview","","","",""
"page1-review3","2020/07/19 21:12:26","https://nlp.netbase.com/sentiment?languageTag=en&mode=index&syntax=twitter&text=These+bulbs+work+perfectly+with+Alexa.+You+can+set+many+colors+by+voice%2C+or+use+the+app+to+set+specific+colors.%3Cbr+%2F%3EYou+can+adjust+the+brightness+with+voice+commands%2C+too.%3Cbr+%2F%3EI+use+these+way+more+than+I+thought+I+ever+would.+I+like+to+set+two+bulbs+on+the+same+lamp+to+different+colors+at+the+same+time.%3Cbr+%2F%3E%3Cbr+%2F%3EOn+occasion%2C+the+bulbs+need+to+be+reset+in+order+to+communicate+with+Alexa+again+-+turn+off+the+light+switch+and+turn+it+back+on+again+resets+everything.%3Cbr+%2F%3E%3Cbr+%2F%3EI+would%2Fwill+buy+these+bulbs+again.%3Cbr+%2F%3EI+would+recommend+these+bulbs+to+anyone.","Works Well with Alexa!","These bulbs work perfectly with Alexa. You can set many colors by voice, or use the app to set specific colors.<br />You can adjust the brightness with voice commands, too.<br />I use these way more than I thought I ever would. I like to set two bulbs on the same lamp to different colors at the same time.<br /><br />On occasion, the bulbs need to be reset in order to communicate with Alexa again - turn off the light switch and turn it back on again resets everything.<br /><br />I would/will buy these bulbs again.<br />I would recommend these bulbs to anyone.","","","","","","","","Rymonster","","","","","","","B079ZLHQM9","AmazonReview","","","",""
"page1-review0","2020/07/19 21:12:26","https://nlp.netbase.com/sentiment?languageTag=en&mode=index&syntax=twitter&text=For+those+of+you+relying+on+battery+power+for+your+Ring+doorbell%2C+this+is+a+must%21+These+batteries+take+all+day+to+fully+charge+%287+hours+or+so%29%2C+so+having+a+charged+spare+on+hand+will+get+your+Ring+doorbell+up+and+running+again+quickly.+A+USB+charge+cable+comes+with+this+battery.","A must have for those using battery power","For those of you relying on battery power for your Ring doorbell, this is a must! These batteries take all day to fully charge (7 hours or so), so having a charged spare on hand will get your Ring doorbell up and running again quickly. A USB charge cable comes with this battery.","","","","","","","","Debbie&#39;s Themes","","","","","","","B076JKHDQT","AmazonReview","","","",""
"page2-review1","2020/07/19 21:12:27","https://nlp.netbase.com/sentiment?languageTag=en&mode=index&syntax=twitter&text=Bought+an+extra+battery+works+great+just+like+the+one+that+came+with+the+ring+doorbell+2.+Extra+battery+on+hand+is+the+best+way+to+go+after+I+wasted++time+and+money+with+the+so+called+solar+chargers+advertised+for+the+ring+doorbell+2+they+are+100%25+worthless+speaking+from+experience.","Second battery a must have","Bought an extra battery works great just like the one that came with the ring doorbell 2. Extra battery on hand is the best way to go after I wasted  time and money with the so called solar chargers advertised for the ring doorbell 2 they are 100% worthless speaking from experience.","","","","","","","","mbg","","","","","","","B076JKHDQT","AmazonReview","","","",""
"page2-review2","2020/07/19 21:12:28","https://nlp.netbase.com/sentiment?languageTag=en&mode=index&syntax=twitter&text=These+batteries+have+very+little+charge+life+sadly.++Unfortunately+I%27m+having+to+recharge+them+every+2-3+weeks.++Not+ideal+especially+since+this+is+mounted+outside+and+not+easily+reachable.","Very poor charge life","These batteries have very little charge life sadly.  Unfortunately I'm having to recharge them every 2-3 weeks.  Not ideal especially since this is mounted outside and not easily reachable.","","","","","","","","SportzNut","","","","","","","B076JKHDQT","AmazonReview","","","",""
"page2-review3","2020/07/19 21:12:29","https://nlp.netbase.com/sentiment?languageTag=en&mode=index&syntax=twitter&text=Well+If+you++depend+on+your+doorbell++Ring++like+I+have+in+the+last+3+years+having+two+power+supplies+is+way+better+than+just+having+one.","Having a backup  power supply makes life easier","Well If you  depend on your doorbell  Ring  like I have in the last 3 years having two power supplies is way better than just having one.","","","","","","","","K. V. Lawrence","","","","","","","B076JKHDQT","AmazonReview","","","",""
